#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
APCDD1	ESRP2	9031.ENSGALP00000065748	9031.ENSGALP00000055344	0	0	0	0	0	0	0	0.523	0.523
APOA4	PLA2G12B	9031.ENSGALP00000071485	9031.ENSGALP00000006895	0	0	0	0	0.371	0.143	0	0.239	0.554
APOA4	MASP1	9031.ENSGALP00000071485	9031.ENSGALP00000011986	0	0	0	0	0.094	0.066	0	0.601	0.633
APOA4	F2	9031.ENSGALP00000071485	9031.ENSGALP00000013544	0	0	0	0	0.444	0.066	0	0.202	0.549
APOA4	AHSG	9031.ENSGALP00000071485	9031.ENSGALP00000013991	0	0	0	0	0.510	0	0	0.163	0.573
APOA4	FGA	9031.ENSGALP00000071485	9031.ENSGALP00000015061	0	0	0	0	0.286	0.142	0	0.110	0.407
APOA4	SERPINA10	9031.ENSGALP00000071485	9031.ENSGALP00000017847	0	0	0	0	0.064	0.052	0	0.488	0.507
APOA4	FABP2	9031.ENSGALP00000071485	9031.ENSGALP00000019528	0	0	0	0	0.215	0	0	0.391	0.502
APOA4	APOB	9031.ENSGALP00000071485	9031.ENSGALP00000026550	0	0	0	0	0.586	0.238	0.540	0.691	0.949
APOA4	SERPIND1	9031.ENSGALP00000071485	9031.ENSGALP00000053865	0	0	0	0	0.238	0.052	0	0.245	0.407
APOA4	APOH	9031.ENSGALP00000071485	9031.ENSGALP00000054536	0	0	0	0	0.469	0.088	0	0.212	0.585
APOB	CREB3L3	9031.ENSGALP00000026550	9031.ENSGALP00000001898	0	0	0	0	0.485	0	0	0.101	0.517
APOB	ACOX1	9031.ENSGALP00000026550	9031.ENSGALP00000003376	0	0	0	0	0.076	0	0	0.588	0.603
APOB	F13B	9031.ENSGALP00000026550	9031.ENSGALP00000003726	0	0	0	0	0.420	0	0	0.193	0.513
APOB	HNF4A	9031.ENSGALP00000026550	9031.ENSGALP00000006799	0	0	0	0	0.393	0	0	0.444	0.648
APOB	PLA2G12B	9031.ENSGALP00000026550	9031.ENSGALP00000006895	0	0	0	0	0.523	0	0	0.423	0.713
APOB	FAH	9031.ENSGALP00000026550	9031.ENSGALP00000010465	0	0	0	0	0.371	0	0	0.179	0.461
APOB	ITIH2	9031.ENSGALP00000026550	9031.ENSGALP00000011044	0	0	0	0	0.328	0	0	0.152	0.406
APOB	CPT1A	9031.ENSGALP00000026550	9031.ENSGALP00000011452	0	0	0	0	0.073	0	0	0.534	0.549
APOB	PCK1	9031.ENSGALP00000026550	9031.ENSGALP00000012342	0	0	0	0	0.421	0	0	0.345	0.604
APOB	F2	9031.ENSGALP00000026550	9031.ENSGALP00000013544	0	0	0	0	0.533	0.045	0	0.337	0.678
APOB	AHSG	9031.ENSGALP00000026550	9031.ENSGALP00000013991	0	0	0	0	0.729	0	0	0.287	0.798
APOB	XDH	9031.ENSGALP00000026550	9031.ENSGALP00000014144	0	0	0	0	0.369	0	0	0.215	0.483
APOB	FGA	9031.ENSGALP00000026550	9031.ENSGALP00000015061	0	0	0	0	0.593	0	0	0.421	0.755
APOB	FGG	9031.ENSGALP00000026550	9031.ENSGALP00000015063	0	0	0	0	0.521	0	0	0.324	0.662
APOB	SLC2A2	9031.ENSGALP00000026550	9031.ENSGALP00000015129	0	0	0	0	0.557	0.054	0	0.276	0.670
APOB	CENPF	9031.ENSGALP00000026550	9031.ENSGALP00000015880	0	0	0	0	0.082	0	0	0.625	0.641
APOB	HAAO	9031.ENSGALP00000026550	9031.ENSGALP00000016119	0	0	0	0	0.393	0	0	0.059	0.404
APOB	TM4SF4	9031.ENSGALP00000026550	9031.ENSGALP00000016960	0	0	0	0	0.430	0	0	0.075	0.450
APOB	LRP2	9031.ENSGALP00000026550	9031.ENSGALP00000017630	0	0	0	0	0	0.101	0	0.666	0.687
APOB	SERPINA10	9031.ENSGALP00000026550	9031.ENSGALP00000017847	0	0	0	0	0.447	0	0	0.089	0.475
APOB	NR1H4	9031.ENSGALP00000026550	9031.ENSGALP00000018906	0	0	0	0	0.422	0	0	0.466	0.678
APOB	GC	9031.ENSGALP00000026550	9031.ENSGALP00000018939	0	0	0	0	0.443	0	0	0.282	0.583
APOB	FABP2	9031.ENSGALP00000026550	9031.ENSGALP00000019528	0	0	0	0	0.164	0	0	0.671	0.713
APOB	TMPRSS6	9031.ENSGALP00000026550	9031.ENSGALP00000020367	0	0	0	0	0.394	0.045	0	0.178	0.483
APOB	FBP1	9031.ENSGALP00000026550	9031.ENSGALP00000020563	0	0	0	0	0.329	0	0	0.143	0.400
APOB	PAH	9031.ENSGALP00000026550	9031.ENSGALP00000020786	0	0	0	0	0.422	0	0	0.056	0.431
APOB	HGD	9031.ENSGALP00000026550	9031.ENSGALP00000024093	0	0	0	0	0.485	0	0	0	0.485
APOB	ABCA1	9031.ENSGALP00000026550	9031.ENSGALP00000024845	0	0	0	0	0	0	0	0.740	0.740
APOB	HGFAC	9031.ENSGALP00000026550	9031.ENSGALP00000025139	0	0	0	0	0.394	0.072	0	0.272	0.555
APOB	OTC	9031.ENSGALP00000026550	9031.ENSGALP00000026160	0	0	0	0	0.518	0	0	0.267	0.631
APOB	TINAG	9031.ENSGALP00000026550	9031.ENSGALP00000026245	0	0	0	0	0.366	0	0	0.230	0.490
APOB	BCHE	9031.ENSGALP00000026550	9031.ENSGALP00000069058	0	0	0	0	0	0.075	0	0.397	0.419
APOB	ALDOB	9031.ENSGALP00000026550	9031.ENSGALP00000036836	0	0	0	0	0.401	0	0	0.077	0.424
APOB	MBL2	9031.ENSGALP00000026550	9031.ENSGALP00000040351	0	0	0	0	0.382	0	0	0.116	0.430
APOB	SERPINF2	9031.ENSGALP00000026550	9031.ENSGALP00000068360	0	0	0	0	0.368	0	0	0.163	0.449
APOB	SULT1C3	9031.ENSGALP00000026550	9031.ENSGALP00000027077	0	0	0	0	0.380	0	0	0.152	0.452
APOB	ESR1	9031.ENSGALP00000026550	9031.ENSGALP00000073938	0	0	0	0	0.096	0	0	0.441	0.473
APOB	RBM47	9031.ENSGALP00000026550	9031.ENSGALP00000053358	0	0	0	0	0.173	0	0	0.396	0.480
APOB	SPP2	9031.ENSGALP00000026550	9031.ENSGALP00000044476	0	0	0	0	0.423	0	0	0.159	0.494
APOB	HNF1A	9031.ENSGALP00000026550	9031.ENSGALP00000060662	0	0	0	0	0.372	0	0	0.249	0.508
APOB	ACSL5	9031.ENSGALP00000026550	9031.ENSGALP00000069185	0	0	0	0	0.261	0.078	0	0.346	0.515
APOB	CPB2	9031.ENSGALP00000026550	9031.ENSGALP00000027389	0	0	0	0	0.439	0	0	0.220	0.544
APOB	FETUB	9031.ENSGALP00000026550	9031.ENSGALP00000038974	0	0	0	0	0.462	0.052	0	0.237	0.577
APOB	PPARA	9031.ENSGALP00000026550	9031.ENSGALP00000053048	0	0	0	0	0.045	0	0	0.595	0.597
APOB	COLEC12	9031.ENSGALP00000026550	9031.ENSGALP00000030293	0	0	0	0	0	0.052	0.700	0	0.703
APOB	FGB	9031.ENSGALP00000026550	9031.ENSGALP00000038105	0	0	0	0	0.581	0	0	0.353	0.718
APOB	ANGPTL3	9031.ENSGALP00000026550	9031.ENSGALP00000064198	0	0	0	0	0.392	0	0	0.604	0.749
APOB	A1CF	9031.ENSGALP00000026550	9031.ENSGALP00000048156	0	0	0	0	0.448	0	0	0.625	0.784
APOB	MTTPL	9031.ENSGALP00000026550	9031.ENSGALP00000059574	0	0	0	0	0.489	0.232	0	0.633	0.843
APOB	APOH	9031.ENSGALP00000026550	9031.ENSGALP00000054536	0	0	0	0	0.668	0	0	0.632	0.873
APOB	APOA4	9031.ENSGALP00000026550	9031.ENSGALP00000071485	0	0	0	0	0.586	0.238	0.540	0.691	0.949
APOB	MTTP	9031.ENSGALP00000026550	9031.ENSGALP00000056995	0	0	0	0	0.524	0.252	0.750	0.953	0.995
APOH	F2	9031.ENSGALP00000054536	9031.ENSGALP00000013544	0	0	0	0	0.719	0.059	0	0.663	0.903
APOH	AHSG	9031.ENSGALP00000054536	9031.ENSGALP00000013991	0	0	0	0	0.832	0	0	0.722	0.951
APOH	FGA	9031.ENSGALP00000054536	9031.ENSGALP00000015061	0	0	0	0	0.594	0.098	0	0.702	0.881
APOH	FGG	9031.ENSGALP00000054536	9031.ENSGALP00000015063	0	0	0	0	0.698	0.098	0	0.538	0.863
APOH	GC	9031.ENSGALP00000054536	9031.ENSGALP00000018939	0	0	0	0	0.548	0	0	0.293	0.667
APOH	APOB	9031.ENSGALP00000054536	9031.ENSGALP00000026550	0	0	0	0	0.668	0	0	0.632	0.873
APOH	CPB2	9031.ENSGALP00000054536	9031.ENSGALP00000027389	0	0	0	0	0.318	0	0	0.157	0.401
APOH	FGB	9031.ENSGALP00000054536	9031.ENSGALP00000038105	0	0	0	0	0.441	0.098	0	0.606	0.784
APOH	FETUB	9031.ENSGALP00000054536	9031.ENSGALP00000038974	0	0	0	0	0.581	0.101	0	0.169	0.660
APOH	TIMP3	9031.ENSGALP00000054536	9031.ENSGALP00000040866	0	0	0	0	0	0	0.400	0	0.400
APOH	SPP2	9031.ENSGALP00000054536	9031.ENSGALP00000044476	0	0	0	0	0.357	0	0.400	0.370	0.735
APOH	SERPIND1	9031.ENSGALP00000054536	9031.ENSGALP00000053865	0	0	0	0	0.497	0.053	0	0.138	0.553
APOH	ANGPTL3	9031.ENSGALP00000054536	9031.ENSGALP00000064198	0	0	0	0	0.205	0.098	0	0.300	0.455
APOH	APOA4	9031.ENSGALP00000054536	9031.ENSGALP00000071485	0	0	0	0	0.469	0.088	0	0.212	0.585
APOH	PIT54	9031.ENSGALP00000054536	9031.ENSGALP00000064701	0	0	0	0	0.166	0.092	0	0.519	0.604
APOH	SERPINF2	9031.ENSGALP00000054536	9031.ENSGALP00000068360	0	0	0	0	0.481	0	0	0.342	0.644
ARHGAP24	PALMD	9031.ENSGALP00000018112	9031.ENSGALP00000008724	0	0	0	0	0	0	0	0.580	0.580
ARHGAP24	SLC5A12	9031.ENSGALP00000018112	9031.ENSGALP00000021691	0	0	0	0	0	0	0	0.447	0.447
ARL4C	SPP2	9031.ENSGALP00000066958	9031.ENSGALP00000044476	0	0	0	0	0	0	0	0.630	0.630
ASB15	MYLK2	9031.ENSGALP00000014312	9031.ENSGALP00000010124	0	0	0	0	0.298	0.102	0	0.218	0.464
ASB15	PLXNA4	9031.ENSGALP00000014312	9031.ENSGALP00000010443	0	0	0	0	0	0	0	0.424	0.424
ASPM	CENPF	9031.ENSGALP00000057705	9031.ENSGALP00000015880	0	0	0	0	0.958	0	0	0.568	0.981
ASPM	DTL	9031.ENSGALP00000057705	9031.ENSGALP00000015973	0	0	0	0	0.694	0	0	0.069	0.703
ASPM	KIAA1217	9031.ENSGALP00000057705	9031.ENSGALP00000047734	0	0	0	0	0	0	0	0.410	0.410
ASPM	E2F7	9031.ENSGALP00000057705	9031.ENSGALP00000048416	0	0	0	0	0.343	0	0	0.147	0.416
ATIC	HAO1	9031.ENSGALP00000061123	9031.ENSGALP00000014358	0	0	0	0	0.061	0	0.825	0	0.828
ATIC	PSAT1	9031.ENSGALP00000061123	9031.ENSGALP00000024450	0	0	0	0	0.254	0	0	0.526	0.631
ATIC	PRPS2	9031.ENSGALP00000061123	9031.ENSGALP00000026729	0.093	0	0	0	0.106	0	0	0.494	0.555
ATIC	SLC23A1	9031.ENSGALP00000061123	9031.ENSGALP00000048696	0.053	0	0	0	0.208	0	0	0.344	0.465
ATIC	DPYS	9031.ENSGALP00000061123	9031.ENSGALP00000054123	0.079	0	0	0	0.073	0	0.197	0.479	0.595
ATIC	MTHFD2	9031.ENSGALP00000061123	9031.ENSGALP00000057027	0.142	0	0	0	0.487	0	0.913	0.890	0.995
ATIC	EML4	9031.ENSGALP00000061123	9031.ENSGALP00000073091	0	0	0	0	0	0	0.241	0.468	0.579
ATIC	GLUL	9031.ENSGALP00000061123	9031.ENSGALP00000067937	0.101	0	0	0	0.108	0	0.419	0.255	0.606
ATIC	NT5C1A	9031.ENSGALP00000061123	9031.ENSGALP00000067998	0	0	0	0	0	0	0.900	0.705	0.969
ATP10B	ITIH2	9031.ENSGALP00000002536	9031.ENSGALP00000011044	0	0	0	0	0	0	0	0.421	0.420
ATP1B1	OTOP3	9031.ENSGALP00000036140	9031.ENSGALP00000042554	0	0	0	0	0	0	0	0.476	0.476
ATP7B	SLC30A10	9031.ENSGALP00000027449	9031.ENSGALP00000041013	0.078	0	0	0	0.278	0	0	0.278	0.477
ATP7B	F5	9031.ENSGALP00000027449	9031.ENSGALP00000047983	0.089	0	0	0	0.163	0	0.241	0.217	0.486
BAG3	SOX6	9031.ENSGALP00000015342	9031.ENSGALP00000009790	0	0	0	0	0	0	0	0.451	0.451
BAG3	CRYAA	9031.ENSGALP00000015342	9031.ENSGALP00000054560	0	0	0	0	0.093	0.289	0	0.397	0.578
BAG3	HSPA12A	9031.ENSGALP00000015342	9031.ENSGALP00000071944	0	0	0	0	0.056	0.541	0	0.213	0.629
BAIAP2L2	ADD3	9031.ENSGALP00000020051	9031.ENSGALP00000070145	0	0	0	0	0	0	0.400	0	0.400
BAIAP2L2	AKAP12	9031.ENSGALP00000020051	9031.ENSGALP00000043594	0	0	0	0	0	0	0.400	0	0.400
BAIAP2L2	LMO7	9031.ENSGALP00000020051	9031.ENSGALP00000027304	0	0	0	0	0.064	0	0	0.539	0.550
BAIAP2L2	RHOF	9031.ENSGALP00000020051	9031.ENSGALP00000049823	0	0	0	0	0	0.163	0.500	0	0.563
BCHE	APOB	9031.ENSGALP00000069058	9031.ENSGALP00000026550	0	0	0	0	0	0.075	0	0.397	0.419
BDH2	ACOX1	9031.ENSGALP00000020134	9031.ENSGALP00000003376	0.046	0	0	0	0.113	0.076	0.182	0.454	0.588
BDKRB1	F2	9031.ENSGALP00000031881	9031.ENSGALP00000013544	0	0	0	0	0	0.053	0.500	0.060	0.516
BDKRB1	NPY	9031.ENSGALP00000031881	9031.ENSGALP00000017870	0	0	0	0	0	0.081	0.500	0	0.520
BDKRB1	BDKRB2	9031.ENSGALP00000031881	9031.ENSGALP00000018030	0	0	0	0.849	0.369	0	0.900	0.096	0.937
BDKRB1	AGT	9031.ENSGALP00000031881	9031.ENSGALP00000018089	0	0	0	0	0	0.053	0.500	0.339	0.659
BDKRB1	F2RL1	9031.ENSGALP00000031881	9031.ENSGALP00000024125	0	0	0	0.658	0	0.042	0.400	0	0.400
BDKRB1	PENK	9031.ENSGALP00000031881	9031.ENSGALP00000024825	0	0	0	0	0	0.096	0.500	0.133	0.573
BDKRB1	LPAR1	9031.ENSGALP00000031881	9031.ENSGALP00000025320	0	0	0	0.572	0	0	0.400	0	0.400
BDKRB1	NMU	9031.ENSGALP00000031881	9031.ENSGALP00000031462	0	0	0	0	0	0.094	0.500	0	0.527
BDKRB1	KCNB2	9031.ENSGALP00000031881	9031.ENSGALP00000052531	0	0	0	0	0	0	0	0.409	0.408
BDKRB1	C5	9031.ENSGALP00000031881	9031.ENSGALP00000050353	0	0	0	0	0	0	0.500	0.056	0.507
BDKRB1	NMB	9031.ENSGALP00000031881	9031.ENSGALP00000049913	0	0	0	0	0	0.053	0.500	0.142	0.558
BDKRB1	KNG1	9031.ENSGALP00000031881	9031.ENSGALP00000060409	0	0	0	0	0	0.624	0.900	0.282	0.970
BDKRB2	F2	9031.ENSGALP00000018030	9031.ENSGALP00000013544	0	0	0	0	0	0.053	0.500	0	0.506
BDKRB2	NPY	9031.ENSGALP00000018030	9031.ENSGALP00000017870	0	0	0	0	0	0.081	0.500	0.059	0.529
BDKRB2	LPAR1	9031.ENSGALP00000018030	9031.ENSGALP00000025320	0	0	0	0	0	0	0.400	0	0.400
BDKRB2	F2RL1	9031.ENSGALP00000018030	9031.ENSGALP00000024125	0	0	0	0.657	0	0.042	0.400	0.068	0.417
BDKRB2	C5	9031.ENSGALP00000018030	9031.ENSGALP00000050353	0	0	0	0	0	0	0.500	0	0.499
BDKRB2	AGT	9031.ENSGALP00000018030	9031.ENSGALP00000018089	0	0	0	0	0	0.053	0.500	0	0.506
BDKRB2	NMB	9031.ENSGALP00000018030	9031.ENSGALP00000049913	0	0	0	0	0	0.053	0.500	0	0.506
BDKRB2	NMU	9031.ENSGALP00000018030	9031.ENSGALP00000031462	0	0	0	0	0	0.094	0.500	0	0.527
BDKRB2	PENK	9031.ENSGALP00000018030	9031.ENSGALP00000024825	0	0	0	0	0.051	0.096	0.500	0.053	0.539
BDKRB2	KNG1	9031.ENSGALP00000018030	9031.ENSGALP00000060409	0	0	0	0	0	0.071	0.900	0.048	0.903
BDKRB2	BDKRB1	9031.ENSGALP00000018030	9031.ENSGALP00000031881	0	0	0	0.849	0.369	0	0.900	0.096	0.937
BMP4	FGFR3	9031.ENSGALP00000020289	9031.ENSGALP00000001710	0	0	0	0	0	0.094	0	0.537	0.562
BMP4	SHH	9031.ENSGALP00000020289	9031.ENSGALP00000010292	0	0	0	0	0	0.101	0	0.961	0.964
BMP4	LRP2	9031.ENSGALP00000020289	9031.ENSGALP00000017630	0	0	0	0	0	0	0	0.427	0.427
BMP4	PXDN	9031.ENSGALP00000020289	9031.ENSGALP00000026363	0	0	0	0	0	0	0	0.400	0.400
BMP4	MEIS1	9031.ENSGALP00000020289	9031.ENSGALP00000068200	0	0	0	0	0	0	0	0.400	0.400
BMP4	GBX2	9031.ENSGALP00000020289	9031.ENSGALP00000052169	0	0	0	0	0	0	0	0.409	0.409
BMP4	EGFR	9031.ENSGALP00000020289	9031.ENSGALP00000053328	0	0	0	0	0	0.054	0	0.410	0.418
BMP4	HOXB6	9031.ENSGALP00000020289	9031.ENSGALP00000058472	0	0	0	0	0	0	0	0.422	0.422
BMP4	DLL1	9031.ENSGALP00000020289	9031.ENSGALP00000067155	0	0	0	0	0.054	0.054	0	0.444	0.459
BMP4	HOXD13	9031.ENSGALP00000020289	9031.ENSGALP00000054291	0	0	0	0	0	0	0	0.511	0.511
BMP4	MYC	9031.ENSGALP00000020289	9031.ENSGALP00000072090	0	0	0	0	0	0	0	0.511	0.511
BMP4	EOMES	9031.ENSGALP00000020289	9031.ENSGALP00000041400	0	0	0	0	0	0	0	0.536	0.536
BMP4	NKX3-2	9031.ENSGALP00000020289	9031.ENSGALP00000064633	0	0	0	0	0.050	0	0	0.543	0.547
BMP4	NKX2-1	9031.ENSGALP00000020289	9031.ENSGALP00000055123	0	0	0	0	0	0	0	0.592	0.592
BMP4	GLI3	9031.ENSGALP00000020289	9031.ENSGALP00000048561	0	0	0	0	0	0.053	0	0.635	0.640
BMP4	WNT4	9031.ENSGALP00000020289	9031.ENSGALP00000046583	0	0	0	0	0	0.095	0	0.624	0.645
BMP4	PAX9	9031.ENSGALP00000020289	9031.ENSGALP00000037011	0	0	0	0	0	0	0	0.696	0.696
BMP4	TBX2	9031.ENSGALP00000020289	9031.ENSGALP00000057931	0	0	0	0	0.065	0.054	0	0.719	0.730
BMP4	TBX3	9031.ENSGALP00000020289	9031.ENSGALP00000045049	0	0	0	0	0	0.054	0	0.779	0.782
BMP4	CHRD	9031.ENSGALP00000020289	9031.ENSGALP00000050115	0	0	0	0	0	0.495	0	0.946	0.971
C1QL3	TPBG	9031.ENSGALP00000053154	9031.ENSGALP00000043295	0	0	0	0	0	0.079	0	0.433	0.455
C5	F13B	9031.ENSGALP00000050353	9031.ENSGALP00000003726	0	0	0	0	0.375	0.065	0	0.062	0.404
C5	KMO	9031.ENSGALP00000050353	9031.ENSGALP00000012115	0	0	0	0	0.421	0	0	0	0.421
C5	F2	9031.ENSGALP00000050353	9031.ENSGALP00000013544	0	0	0	0	0.315	0.130	0.750	0.240	0.871
C5	FGA	9031.ENSGALP00000050353	9031.ENSGALP00000015061	0	0	0	0	0.481	0	0	0.045	0.483
C5	C8B	9031.ENSGALP00000050353	9031.ENSGALP00000017617	0	0	0	0	0.128	0.142	0.500	0.166	0.646
C5	SERPINA10	9031.ENSGALP00000050353	9031.ENSGALP00000017847	0	0	0	0	0.421	0	0	0.046	0.424
C5	NPY	9031.ENSGALP00000050353	9031.ENSGALP00000017870	0	0	0	0	0	0	0.500	0	0.499
C5	BDKRB2	9031.ENSGALP00000050353	9031.ENSGALP00000018030	0	0	0	0	0	0	0.500	0	0.499
C5	AGT	9031.ENSGALP00000050353	9031.ENSGALP00000018089	0	0	0	0	0.112	0	0.500	0.083	0.557
C5	CFI	9031.ENSGALP00000050353	9031.ENSGALP00000019783	0	0	0	0	0.337	0.163	0	0.237	0.539
C5	ALDH8A1	9031.ENSGALP00000050353	9031.ENSGALP00000022601	0	0	0	0	0.421	0	0	0	0.421
C5	PENK	9031.ENSGALP00000050353	9031.ENSGALP00000024825	0	0	0	0	0	0	0.500	0	0.499
C5	HGFAC	9031.ENSGALP00000050353	9031.ENSGALP00000025139	0	0	0	0	0.365	0.128	0	0.344	0.605
C5	CPB2	9031.ENSGALP00000050353	9031.ENSGALP00000027389	0	0	0	0	0.393	0.091	0.400	0.294	0.735
C5	NMU	9031.ENSGALP00000050353	9031.ENSGALP00000031462	0	0	0	0	0	0	0.500	0	0.499
C5	BDKRB1	9031.ENSGALP00000050353	9031.ENSGALP00000031881	0	0	0	0	0	0	0.500	0.056	0.507
C5	FETUB	9031.ENSGALP00000050353	9031.ENSGALP00000038974	0	0	0	0	0.470	0.045	0	0	0.472
C5	MBL2	9031.ENSGALP00000050353	9031.ENSGALP00000040351	0	0	0	0	0.357	0.065	0	0.214	0.486
C5	SERPIND1	9031.ENSGALP00000050353	9031.ENSGALP00000053865	0	0	0	0	0.276	0	0	0.294	0.467
C5	SERPINF2	9031.ENSGALP00000050353	9031.ENSGALP00000068360	0	0	0	0	0.340	0	0	0.291	0.512
C5	KNG1	9031.ENSGALP00000050353	9031.ENSGALP00000060409	0	0	0	0	0.198	0	0.500	0.317	0.702
C8B	F13B	9031.ENSGALP00000017617	9031.ENSGALP00000003726	0	0	0	0	0.308	0	0	0.189	0.414
C8B	AHSG	9031.ENSGALP00000017617	9031.ENSGALP00000013991	0	0	0	0	0.382	0	0	0.161	0.459
C8B	FGA	9031.ENSGALP00000017617	9031.ENSGALP00000015061	0	0	0	0	0.388	0	0	0.099	0.425
C8B	SLC38A4	9031.ENSGALP00000017617	9031.ENSGALP00000015821	0	0	0	0	0.200	0	0	0.282	0.402
C8B	SPP2	9031.ENSGALP00000017617	9031.ENSGALP00000044476	0	0	0	0	0.404	0	0	0	0.404
C8B	TMPRSS6	9031.ENSGALP00000017617	9031.ENSGALP00000020367	0	0	0	0	0.366	0	0	0.110	0.411
C8B	FETUB	9031.ENSGALP00000017617	9031.ENSGALP00000038974	0	0	0	0	0.390	0.078	0	0	0.413
C8B	PROZ	9031.ENSGALP00000017617	9031.ENSGALP00000070757	0	0	0	0	0.375	0	0	0.110	0.419
C8B	GC	9031.ENSGALP00000017617	9031.ENSGALP00000018939	0	0	0	0	0.377	0	0	0.114	0.425
C8B	HABP2	9031.ENSGALP00000017617	9031.ENSGALP00000032462	0	0	0	0	0.379	0.078	0	0.092	0.434
C8B	MBL2	9031.ENSGALP00000017617	9031.ENSGALP00000040351	0	0	0	0	0.379	0	0	0.163	0.458
C8B	MYO6	9031.ENSGALP00000017617	9031.ENSGALP00000025573	0	0	0	0	0	0.418	0	0.116	0.463
C8B	ANGPTL3	9031.ENSGALP00000017617	9031.ENSGALP00000064198	0	0	0	0	0.304	0	0	0.292	0.486
C8B	CPB2	9031.ENSGALP00000017617	9031.ENSGALP00000027389	0	0	0	0	0.380	0	0	0.241	0.510
C8B	VAT1L	9031.ENSGALP00000017617	9031.ENSGALP00000021570	0	0	0	0	0	0	0	0.588	0.588
C8B	C5	9031.ENSGALP00000017617	9031.ENSGALP00000050353	0	0	0	0	0.128	0.142	0.500	0.166	0.646
C8B	HGFAC	9031.ENSGALP00000017617	9031.ENSGALP00000025139	0	0	0	0	0.371	0.078	0	0.460	0.659
CACNA1S	RASGRP3	9031.ENSGALP00000056760	9031.ENSGALP00000016973	0	0	0	0	0.043	0	0.650	0	0.650
CACNA1S	SCN8A	9031.ENSGALP00000056760	9031.ENSGALP00000050098	0	0	0	0.638	0	0.069	0.540	0	0.553
CACNA1S	PPP2R2B	9031.ENSGALP00000056760	9031.ENSGALP00000057392	0	0	0	0	0	0	0.650	0	0.650
CACNG5	RASGRP3	9031.ENSGALP00000006216	9031.ENSGALP00000016973	0	0	0	0	0	0.050	0.650	0	0.653
CACNG5	PPP2R2B	9031.ENSGALP00000006216	9031.ENSGALP00000057392	0	0	0	0	0	0.081	0.650	0.054	0.669
CALR3	PXDN	9031.ENSGALP00000006222	9031.ENSGALP00000026363	0	0	0	0	0	0	0	0.432	0.432
CALR3	MBL2	9031.ENSGALP00000006222	9031.ENSGALP00000040351	0	0	0	0	0	0.060	0	0.465	0.476
CALR3	CLGN	9031.ENSGALP00000006222	9031.ENSGALP00000015961	0	0	0	0.804	0.454	0.101	0	0.338	0.646
CAMK1D	DCX	9031.ENSGALP00000048859	9031.ENSGALP00000012962	0	0.877	0	0	0	0.162	0	0.057	0.894
CAMK1D	OTOP3	9031.ENSGALP00000048859	9031.ENSGALP00000042554	0	0	0	0	0	0	0	0.539	0.539
CAPSL	IL7R	9031.ENSGALP00000073682	9031.ENSGALP00000021778	0	0	0	0	0.061	0	0	0.588	0.597
CAPSL	SPEF2	9031.ENSGALP00000073682	9031.ENSGALP00000038362	0	0	0	0	0.063	0.053	0	0.581	0.596
CAPSL	CCDC85A	9031.ENSGALP00000073682	9031.ENSGALP00000046184	0	0	0	0	0	0	0	0.447	0.447
CAPSL	SDC3	9031.ENSGALP00000073682	9031.ENSGALP00000051243	0	0	0	0	0	0	0	0.422	0.422
CAT	ACOX1	9031.ENSGALP00000063417	9031.ENSGALP00000003376	0.056	0	0	0	0.169	0.235	0	0.306	0.528
CAT	HAO1	9031.ENSGALP00000063417	9031.ENSGALP00000014358	0	0	0	0	0.175	0	0.900	0.136	0.922
CAT	HAAO	9031.ENSGALP00000063417	9031.ENSGALP00000016119	0	0	0	0	0.139	0	0.900	0	0.910
CAT	ALDH8A1	9031.ENSGALP00000063417	9031.ENSGALP00000022601	0	0	0	0	0.142	0.101	0.201	0.189	0.433
CBLN1	PTCHD1	9031.ENSGALP00000047118	9031.ENSGALP00000026339	0	0	0	0	0.046	0	0	0.401	0.404
CCDC85A	CAPSL	9031.ENSGALP00000046184	9031.ENSGALP00000073682	0	0	0	0	0	0	0	0.447	0.447
CCNE1	CDK18	9031.ENSGALP00000007147	9031.ENSGALP00000065853	0	0	0	0	0.048	0.380	0	0.162	0.462
CCNE1	CCNO	9031.ENSGALP00000007147	9031.ENSGALP00000041991	0	0	0	0.600	0.414	0.101	0	0.128	0.500
CCNE1	MYC	9031.ENSGALP00000007147	9031.ENSGALP00000072090	0	0	0	0	0.044	0.054	0	0.500	0.508
CCNE1	CCNE2	9031.ENSGALP00000007147	9031.ENSGALP00000043603	0	0	0.072	0.931	0.064	0	0.900	0.201	0.921
CCNE2	CCNE1	9031.ENSGALP00000043603	9031.ENSGALP00000007147	0	0	0.072	0.931	0.064	0	0.900	0.201	0.921
CCNE2	CCNO	9031.ENSGALP00000043603	9031.ENSGALP00000041991	0	0	0	0.579	0.414	0.101	0	0.128	0.500
CCNE2	CDK18	9031.ENSGALP00000043603	9031.ENSGALP00000065853	0	0	0	0	0.048	0.380	0	0.162	0.462
CCNO	CCNE1	9031.ENSGALP00000041991	9031.ENSGALP00000007147	0	0	0	0.600	0.414	0.101	0	0.128	0.500
CCNO	SLC5A12	9031.ENSGALP00000041991	9031.ENSGALP00000021691	0	0	0	0	0	0	0	0.523	0.523
